index,value,variable,has_issue,issue_type,Réponse correcte
955,96,FCS_score,TRUE,normal distribution outlier,
1078,94,FCS_score,TRUE,normal distribution outlier,
1635,97.5,FCS_score,TRUE,normal distribution outlier,
1753,98,FCS_score,TRUE,normal distribution outlier,
2252,97.5,FCS_score,TRUE,normal distribution outlier,
2800,101,FCS_score,TRUE,normal distribution outlier,
3190,94,FCS_score,TRUE,normal distribution outlier,
3191,95,FCS_score,TRUE,normal distribution outlier,
3250,95,FCS_score,TRUE,normal distribution outlier,
3256,100,FCS_score,TRUE,normal distribution outlier,
3956,96,FCS_score,TRUE,normal distribution outlier,
4300,93.5,FCS_score,TRUE,normal distribution outlier,
4934,101.5,FCS_score,TRUE,normal distribution outlier,
4937,96.5,FCS_score,TRUE,normal distribution outlier,
5016,90,FCS_score,TRUE,normal distribution outlier,
5077,95,FCS_score,TRUE,normal distribution outlier,
5081,96.5,FCS_score,TRUE,normal distribution outlier,
5113,97.5,FCS_score,TRUE,normal distribution outlier,
5228,94,FCS_score,TRUE,normal distribution outlier,
5230,94,FCS_score,TRUE,normal distribution outlier,
5232,96,FCS_score,TRUE,normal distribution outlier,
5233,90,FCS_score,TRUE,normal distribution outlier,
5237,94,FCS_score,TRUE,normal distribution outlier,
5345,90,FCS_score,TRUE,normal distribution outlier,
5350,93,FCS_score,TRUE,normal distribution outlier,
5463,92,FCS_score,TRUE,normal distribution outlier,
5472,97,FCS_score,TRUE,normal distribution outlier,
5487,95,FCS_score,TRUE,normal distribution outlier,
6391,98,FCS_score,TRUE,normal distribution outlier,
6393,92,FCS_score,TRUE,normal distribution outlier,
6394,91.5,FCS_score,TRUE,normal distribution outlier,
7034,99,FCS_score,TRUE,normal distribution outlier,
7219,97,FCS_score,TRUE,normal distribution outlier,
7231,93.5,FCS_score,TRUE,normal distribution outlier,
7239,104,FCS_score,TRUE,normal distribution outlier,
7240,93,FCS_score,TRUE,normal distribution outlier,
7286,90,FCS_score,TRUE,normal distribution outlier,
7336,91,FCS_score,TRUE,normal distribution outlier,
7353,100,FCS_score,TRUE,normal distribution outlier,
7357,108,FCS_score,TRUE,normal distribution outlier,
7390,96,FCS_score,TRUE,normal distribution outlier,
7874,111,FCS_score,TRUE,normal distribution outlier,
8653,90,FCS_score,TRUE,normal distribution outlier,
9063,97.5,FCS_score,TRUE,normal distribution outlier,
9065,101,FCS_score,TRUE,normal distribution outlier,
9069,91,FCS_score,TRUE,normal distribution outlier,
9072,100,FCS_score,TRUE,normal distribution outlier,
62,17,wash_6_nb_bidons,TRUE,log normal distribution outlier,
96,12,wash_6_nb_bidons,TRUE,log normal distribution outlier,
98,15,wash_6_nb_bidons,TRUE,log normal distribution outlier,
125,12,wash_6_nb_bidons,TRUE,log normal distribution outlier,
147,13,wash_6_nb_bidons,TRUE,log normal distribution outlier,
263,20,wash_6_nb_bidons,TRUE,log normal distribution outlier,
395,12,wash_6_nb_bidons,TRUE,log normal distribution outlier,
1292,40,wash_6_nb_bidons,TRUE,log normal distribution outlier,
1298,15,wash_6_nb_bidons,TRUE,log normal distribution outlier,
3053,15,wash_6_nb_bidons,TRUE,log normal distribution outlier,
3281,40,wash_6_nb_bidons,TRUE,log normal distribution outlier,
4170,40,wash_6_nb_bidons,TRUE,log normal distribution outlier,
4336,20,wash_6_nb_bidons,TRUE,log normal distribution outlier,
4337,18,wash_6_nb_bidons,TRUE,log normal distribution outlier,
4380,40,wash_6_nb_bidons,TRUE,log normal distribution outlier,
4978,20,wash_6_nb_bidons,TRUE,log normal distribution outlier,
4991,20,wash_6_nb_bidons,TRUE,log normal distribution outlier,
4996,20,wash_6_nb_bidons,TRUE,log normal distribution outlier,
5120,14,wash_6_nb_bidons,TRUE,log normal distribution outlier,
7795,11,wash_6_nb_bidons,TRUE,log normal distribution outlier,
712,20000,volume_total_recipients,TRUE,normal distribution outlier,
1241,2665,volume_total_recipients,TRUE,normal distribution outlier,
1245,7315,volume_total_recipients,TRUE,normal distribution outlier,
1275,5125,volume_total_recipients,TRUE,normal distribution outlier,
1278,2900,volume_total_recipients,TRUE,normal distribution outlier,
1279,12500,volume_total_recipients,TRUE,normal distribution outlier,
1281,2534,volume_total_recipients,TRUE,normal distribution outlier,
1292,3674,volume_total_recipients,TRUE,normal distribution outlier,
1294,2220,volume_total_recipients,TRUE,normal distribution outlier,
1960,2485,volume_total_recipients,TRUE,normal distribution outlier,
1963,3700,volume_total_recipients,TRUE,normal distribution outlier,
1967,3200,volume_total_recipients,TRUE,normal distribution outlier,
1981,2300,volume_total_recipients,TRUE,normal distribution outlier,
1984,2500,volume_total_recipients,TRUE,normal distribution outlier,
1989,3800,volume_total_recipients,TRUE,normal distribution outlier,
1992,3300,volume_total_recipients,TRUE,normal distribution outlier,
1993,3775,volume_total_recipients,TRUE,normal distribution outlier,
1995,10600,volume_total_recipients,TRUE,normal distribution outlier,
1996,5125,volume_total_recipients,TRUE,normal distribution outlier,
1999,3400,volume_total_recipients,TRUE,normal distribution outlier,
2003,34050,volume_total_recipients,TRUE,normal distribution outlier,
2049,2900,volume_total_recipients,TRUE,normal distribution outlier,
2050,3730,volume_total_recipients,TRUE,normal distribution outlier,
2088,2625,volume_total_recipients,TRUE,normal distribution outlier,
2356,15580,volume_total_recipients,TRUE,normal distribution outlier,
2502,4320,volume_total_recipients,TRUE,normal distribution outlier,
3199,2700,volume_total_recipients,TRUE,normal distribution outlier,
4170,3120,volume_total_recipients,TRUE,normal distribution outlier,
4485,2880,volume_total_recipients,TRUE,normal distribution outlier,
4599,4025,volume_total_recipients,TRUE,normal distribution outlier,
4601,4150,volume_total_recipients,TRUE,normal distribution outlier,
4602,4150,volume_total_recipients,TRUE,normal distribution outlier,
4605,2984,volume_total_recipients,TRUE,normal distribution outlier,
4606,4029,volume_total_recipients,TRUE,normal distribution outlier,
4608,2650,volume_total_recipients,TRUE,normal distribution outlier,
4611,2800,volume_total_recipients,TRUE,normal distribution outlier,
4617,3255,volume_total_recipients,TRUE,normal distribution outlier,
4622,3025,volume_total_recipients,TRUE,normal distribution outlier,
4629,7650,volume_total_recipients,TRUE,normal distribution outlier,
4630,2025,volume_total_recipients,TRUE,normal distribution outlier,
4634,2975,volume_total_recipients,TRUE,normal distribution outlier,
4636,2350,volume_total_recipients,TRUE,normal distribution outlier,
4637,2400,volume_total_recipients,TRUE,normal distribution outlier,
4639,3700,volume_total_recipients,TRUE,normal distribution outlier,
4641,15863,volume_total_recipients,TRUE,normal distribution outlier,
4645,2900,volume_total_recipients,TRUE,normal distribution outlier,
4646,2284,volume_total_recipients,TRUE,normal distribution outlier,
4647,2900,volume_total_recipients,TRUE,normal distribution outlier,
4722,4081,volume_total_recipients,TRUE,normal distribution outlier,
5254,21000,volume_total_recipients,TRUE,normal distribution outlier,
5255,3300,volume_total_recipients,TRUE,normal distribution outlier,
5411,2100,volume_total_recipients,TRUE,normal distribution outlier,
5414,2400,volume_total_recipients,TRUE,normal distribution outlier,
5419,3500,volume_total_recipients,TRUE,normal distribution outlier,
5423,2850,volume_total_recipients,TRUE,normal distribution outlier,
5429,2050,volume_total_recipients,TRUE,normal distribution outlier,
5836,2700,volume_total_recipients,TRUE,normal distribution outlier,
6616,3960,volume_total_recipients,TRUE,normal distribution outlier,
6622,2880,volume_total_recipients,TRUE,normal distribution outlier,
6633,3200,volume_total_recipients,TRUE,normal distribution outlier,
6634,4320,volume_total_recipients,TRUE,normal distribution outlier,
6639,2500,volume_total_recipients,TRUE,normal distribution outlier,
7991,2050,volume_total_recipients,TRUE,normal distribution outlier,
7996,2050,volume_total_recipients,TRUE,normal distribution outlier,
8002,2675,volume_total_recipients,TRUE,normal distribution outlier,
9253,3400,volume_total_recipients,TRUE,normal distribution outlier,
494,400,volume_total_recipients_pp,TRUE,normal distribution outlier,
496,825,volume_total_recipients_pp,TRUE,normal distribution outlier,
712,1666.666667,volume_total_recipients_pp,TRUE,normal distribution outlier,
1241,333.125,volume_total_recipients_pp,TRUE,normal distribution outlier,
1245,1828.75,volume_total_recipients_pp,TRUE,normal distribution outlier,
1275,640.625,volume_total_recipients_pp,TRUE,normal distribution outlier,
1278,414.2857143,volume_total_recipients_pp,TRUE,normal distribution outlier,
1279,-1562.5,volume_total_recipients_pp,TRUE,normal distribution outlier,
1280,405,volume_total_recipients_pp,TRUE,normal distribution outlier,
1281,506.8,volume_total_recipients_pp,TRUE,normal distribution outlier,
1292,459.25,volume_total_recipients_pp,TRUE,normal distribution outlier,
1293,385,volume_total_recipients_pp,TRUE,normal distribution outlier,
1294,444,volume_total_recipients_pp,TRUE,normal distribution outlier,
1681,400,volume_total_recipients_pp,TRUE,normal distribution outlier,
1963,411.1111111,volume_total_recipients_pp,TRUE,normal distribution outlier,
1967,400,volume_total_recipients_pp,TRUE,normal distribution outlier,
1981,575,volume_total_recipients_pp,TRUE,normal distribution outlier,
1984,500,volume_total_recipients_pp,TRUE,normal distribution outlier,
1987,343.75,volume_total_recipients_pp,TRUE,normal distribution outlier,
1989,760,volume_total_recipients_pp,TRUE,normal distribution outlier,
1992,1100,volume_total_recipients_pp,TRUE,normal distribution outlier,
1993,419.4444444,volume_total_recipients_pp,TRUE,normal distribution outlier,
1995,883.3333333,volume_total_recipients_pp,TRUE,normal distribution outlier,
1996,732.1428571,volume_total_recipients_pp,TRUE,normal distribution outlier,
1999,850,volume_total_recipients_pp,TRUE,normal distribution outlier,
2003,2619.230769,volume_total_recipients_pp,TRUE,normal distribution outlier,
2049,725,volume_total_recipients_pp,TRUE,normal distribution outlier,
2050,746,volume_total_recipients_pp,TRUE,normal distribution outlier,
2088,656.25,volume_total_recipients_pp,TRUE,normal distribution outlier,
2356,1731.111111,volume_total_recipients_pp,TRUE,normal distribution outlier,
2502,1080,volume_total_recipients_pp,TRUE,normal distribution outlier,
2632,400,volume_total_recipients_pp,TRUE,normal distribution outlier,
2925,450,volume_total_recipients_pp,TRUE,normal distribution outlier,
2980,337.5,volume_total_recipients_pp,TRUE,normal distribution outlier,
3143,500,volume_total_recipients_pp,TRUE,normal distribution outlier,
3145,350,volume_total_recipients_pp,TRUE,normal distribution outlier,
3198,500,volume_total_recipients_pp,TRUE,normal distribution outlier,
3199,450,volume_total_recipients_pp,TRUE,normal distribution outlier,
4170,780,volume_total_recipients_pp,TRUE,normal distribution outlier,
4328,332,volume_total_recipients_pp,TRUE,normal distribution outlier,
4380,800,volume_total_recipients_pp,TRUE,normal distribution outlier,
4485,480,volume_total_recipients_pp,TRUE,normal distribution outlier,
4599,503.125,volume_total_recipients_pp,TRUE,normal distribution outlier,
4601,518.75,volume_total_recipients_pp,TRUE,normal distribution outlier,
4602,830,volume_total_recipients_pp,TRUE,normal distribution outlier,
4605,746,volume_total_recipients_pp,TRUE,normal distribution outlier,
4606,503.625,volume_total_recipients_pp,TRUE,normal distribution outlier,
4608,441.6666667,volume_total_recipients_pp,TRUE,normal distribution outlier,
4609,387.5,volume_total_recipients_pp,TRUE,normal distribution outlier,
4611,466.6666667,volume_total_recipients_pp,TRUE,normal distribution outlier,
4613,325,volume_total_recipients_pp,TRUE,normal distribution outlier,
4617,325.5,volume_total_recipients_pp,TRUE,normal distribution outlier,
4622,605,volume_total_recipients_pp,TRUE,normal distribution outlier,
4629,956.25,volume_total_recipients_pp,TRUE,normal distribution outlier,
4630,337.5,volume_total_recipients_pp,TRUE,normal distribution outlier,
4632,330,volume_total_recipients_pp,TRUE,normal distribution outlier,
4636,391.6666667,volume_total_recipients_pp,TRUE,normal distribution outlier,
4637,800,volume_total_recipients_pp,TRUE,normal distribution outlier,
4639,616.6666667,volume_total_recipients_pp,TRUE,normal distribution outlier,
4641,3172.6,volume_total_recipients_pp,TRUE,normal distribution outlier,
4644,401.2,volume_total_recipients_pp,TRUE,normal distribution outlier,
4645,580,volume_total_recipients_pp,TRUE,normal distribution outlier,
4646,380.6666667,volume_total_recipients_pp,TRUE,normal distribution outlier,
4722,583,volume_total_recipients_pp,TRUE,normal distribution outlier,
4808,400,volume_total_recipients_pp,TRUE,normal distribution outlier,
4978,332.6666667,volume_total_recipients_pp,TRUE,normal distribution outlier,
5254,4200,volume_total_recipients_pp,TRUE,normal distribution outlier,
5255,825,volume_total_recipients_pp,TRUE,normal distribution outlier,
5411,525,volume_total_recipients_pp,TRUE,normal distribution outlier,
5414,800,volume_total_recipients_pp,TRUE,normal distribution outlier,
5417,500,volume_total_recipients_pp,TRUE,normal distribution outlier,
5419,437.5,volume_total_recipients_pp,TRUE,normal distribution outlier,
5423,356.25,volume_total_recipients_pp,TRUE,normal distribution outlier,
5426,1640,volume_total_recipients_pp,TRUE,normal distribution outlier,
5433,333.3333333,volume_total_recipients_pp,TRUE,normal distribution outlier,
5836,337.5,volume_total_recipients_pp,TRUE,normal distribution outlier,
5847,400,volume_total_recipients_pp,TRUE,normal distribution outlier,
5886,405,volume_total_recipients_pp,TRUE,normal distribution outlier,
6633,1600,volume_total_recipients_pp,TRUE,normal distribution outlier,
6634,540,volume_total_recipients_pp,TRUE,normal distribution outlier,
6639,416.6666667,volume_total_recipients_pp,TRUE,normal distribution outlier,
7986,692.5,volume_total_recipients_pp,TRUE,normal distribution outlier,
7991,410,volume_total_recipients_pp,TRUE,normal distribution outlier,
7994,518.6666667,volume_total_recipients_pp,TRUE,normal distribution outlier,
8002,891.6666667,volume_total_recipients_pp,TRUE,normal distribution outlier,
9246,400,volume_total_recipients_pp,TRUE,normal distribution outlier,
9253,1700,volume_total_recipients_pp,TRUE,normal distribution outlier,
1901,1000,sante_5_deces_age,TRUE,normal distribution outlier,
2387,157,sante_5_deces_age,TRUE,normal distribution outlier,
6953,125,sante_5_deces_age,TRUE,normal distribution outlier,
5112,27,protect_8_1,TRUE,log normal distribution outlier,
624,25,protect_11_1,TRUE,normal distribution outlier,
2541,10,protect_11_1,TRUE,normal distribution outlier,
3096,14,protect_11_1,TRUE,normal distribution outlier,
3130,52,protect_11_1,TRUE,normal distribution outlier,
3691,10,protect_11_1,TRUE,normal distribution outlier,
3755,18,protect_11_1,TRUE,normal distribution outlier,
7648,14,protect_11_1,TRUE,normal distribution outlier,
3078,20,protect_11_2,TRUE,normal distribution outlier,
3130,52,protect_11_2,TRUE,normal distribution outlier,
3265,27,protect_11_2,TRUE,normal distribution outlier,
3304,18,protect_11_2,TRUE,normal distribution outlier,
3756,38,protect_11_2,TRUE,normal distribution outlier,
4323,16,protect_11_2,TRUE,normal distribution outlier,
6346,18,protect_11_2,TRUE,normal distribution outlier,
7435,10,protect_11_2,TRUE,normal distribution outlier,
2172,22.8113891,X_gpslocation_hh_longitude,TRUE,normal distribution outlier,
6076,16.69049328,X_gpslocation_hh_longitude,TRUE,normal distribution outlier,
6079,16.69039449,X_gpslocation_hh_longitude,TRUE,normal distribution outlier,
6080,16.90066333,X_gpslocation_hh_longitude,TRUE,normal distribution outlier,
6082,16.69144148,X_gpslocation_hh_longitude,TRUE,normal distribution outlier,
6083,16.90127667,X_gpslocation_hh_longitude,TRUE,normal distribution outlier,
6086,16.90254667,X_gpslocation_hh_longitude,TRUE,normal distribution outlier,
6090,16.90583833,X_gpslocation_hh_longitude,TRUE,normal distribution outlier,
861,35,sum_ig_7_gr_vulnerable.aucune,TRUE,log normal distribution outlier,
3435,25,sum_ig_7_gr_vulnerable.aucune,TRUE,log normal distribution outlier,
8793,32,sum_ig_7_gr_vulnerable.aucune,TRUE,log normal distribution outlier,
861,34,sum_sante_2_malade_oui,TRUE,log normal distribution outlier,
1090,20,sum_sante_2_malade_oui,TRUE,log normal distribution outlier,
3556,19,sum_sante_2_malade_oui,TRUE,log normal distribution outlier,
4986,20,sum_sante_2_malade_oui,TRUE,log normal distribution outlier,
6623,20,sum_sante_2_malade_oui,TRUE,log normal distribution outlier,
7676,22,sum_sante_2_malade_oui,TRUE,log normal distribution outlier,
5272,24,sum_sante_2_malade_non,TRUE,log normal distribution outlier,
8793,25,sum_sante_2_malade_non,TRUE,log normal distribution outlier,
9199,25,sum_sante_2_malade_non,TRUE,log normal distribution outlier,
190,12,sum_sante_2_soin_recu_oui_cs,TRUE,log normal distribution outlier,
554,12,sum_sante_2_soin_recu_oui_cs,TRUE,log normal distribution outlier,
847,12,sum_sante_2_soin_recu_oui_cs,TRUE,log normal distribution outlier,
850,12,sum_sante_2_soin_recu_oui_cs,TRUE,log normal distribution outlier,
852,12,sum_sante_2_soin_recu_oui_cs,TRUE,log normal distribution outlier,
861,21,sum_sante_2_soin_recu_oui_cs,TRUE,log normal distribution outlier,
1090,19,sum_sante_2_soin_recu_oui_cs,TRUE,log normal distribution outlier,
1357,12,sum_sante_2_soin_recu_oui_cs,TRUE,log normal distribution outlier,
2003,12,sum_sante_2_soin_recu_oui_cs,TRUE,log normal distribution outlier,
3440,13,sum_sante_2_soin_recu_oui_cs,TRUE,log normal distribution outlier,
3454,12,sum_sante_2_soin_recu_oui_cs,TRUE,log normal distribution outlier,
3488,12,sum_sante_2_soin_recu_oui_cs,TRUE,log normal distribution outlier,
4967,14,sum_sante_2_soin_recu_oui_cs,TRUE,log normal distribution outlier,
4986,20,sum_sante_2_soin_recu_oui_cs,TRUE,log normal distribution outlier,
6871,15,sum_sante_2_soin_recu_oui_cs,TRUE,log normal distribution outlier,
7207,12,sum_sante_2_soin_recu_oui_cs,TRUE,log normal distribution outlier,
7681,12,sum_sante_2_soin_recu_oui_cs,TRUE,log normal distribution outlier,
221,16,sum_sante_2_soin_recu_oui_maison,TRUE,log normal distribution outlier,
2857,14,sum_sante_2_soin_recu_oui_maison,TRUE,log normal distribution outlier,
6108,14,sum_sante_2_soin_recu_oui_maison,TRUE,log normal distribution outlier,
6616,15,sum_sante_2_soin_recu_oui_maison,TRUE,log normal distribution outlier,
6623,20,sum_sante_2_soin_recu_oui_maison,TRUE,log normal distribution outlier,
6643,15,sum_sante_2_soin_recu_oui_maison,TRUE,log normal distribution outlier,
7454,14,sum_sante_2_soin_recu_oui_maison,TRUE,log normal distribution outlier,
7676,19,sum_sante_2_soin_recu_oui_maison,TRUE,log normal distribution outlier,
1168,9,sum_sante_2_soin_recu_non,TRUE,log normal distribution outlier,
